id;income
11804; <=50K
11805; <=50K
11806; <=50K
11807; <=50K
11808; >50K
11809; <=50K
11810; >50K
11811; <=50K
11812; <=50K
11813; <=50K
11814; <=50K
11815; >50K
11816; >50K
11817; <=50K
11818; <=50K
11819; <=50K
11820; <=50K
11821; <=50K
11822; <=50K
11823; <=50K
11824; <=50K
11825; >50K
11826; <=50K
11827; >50K
11828; <=50K
11829; <=50K
11830; >50K
11831; <=50K
11832; >50K
11833; <=50K
11834; <=50K
11835; <=50K
11836; <=50K
11837; >50K
11838; <=50K
11839; <=50K
11840; >50K
11841; <=50K
11842; >50K
11843; >50K
11844; <=50K
11845; <=50K
11846; <=50K
11847; <=50K
11848; >50K
11849; <=50K
11850; <=50K
11851; >50K
11852; <=50K
11853; >50K
11854; >50K
11855; <=50K
11856; <=50K
11857; >50K
11858; >50K
11859; <=50K
11860; <=50K
11861; <=50K
11862; <=50K
11863; <=50K
11864; <=50K
11865; <=50K
11866; <=50K
11867; >50K
11868; <=50K
11869; <=50K
11870; <=50K
11871; >50K
11872; <=50K
11873; <=50K
11874; <=50K
11875; <=50K
11876; <=50K
11877; <=50K
11878; >50K
11879; >50K
11880; <=50K
11881; <=50K
11882; <=50K
11883; <=50K
11884; <=50K
11885; >50K
11886; <=50K
11887; <=50K
11888; <=50K
11889; <=50K
11890; <=50K
11891; >50K
11892; <=50K
11893; <=50K
11894; <=50K
11895; <=50K
11896; <=50K
11897; >50K
11898; >50K
11899; <=50K
11900; <=50K
11901; <=50K
11902; <=50K
11903; <=50K
11904; <=50K
11905; >50K
11906; <=50K
11907; >50K
11908; <=50K
11909; <=50K
11910; >50K
11911; <=50K
11912; <=50K
11913; <=50K
11914; <=50K
11915; <=50K
11916; <=50K
11917; >50K
11918; <=50K
11919; >50K
11920; >50K
11921; >50K
11922; >50K
11923; <=50K
11924; <=50K
11925; <=50K
11926; <=50K
11927; <=50K
11928; <=50K
11929; <=50K
11930; >50K
11931; >50K
11932; >50K
11933; <=50K
11934; <=50K
11935; <=50K
11936; <=50K
11937; <=50K
11938; <=50K
11939; <=50K
11940; <=50K
11941; <=50K
11942; <=50K
11943; <=50K
11944; >50K
11945; <=50K
11946; <=50K
11947; <=50K
11948; <=50K
11949; <=50K
11950; <=50K
11951; <=50K
11952; <=50K
11953; >50K
11954; <=50K
11955; <=50K
11956; >50K
11957; <=50K
11958; >50K
11959; <=50K
11960; <=50K
11961; <=50K
11962; >50K
11963; >50K
11964; <=50K
11965; >50K
11966; <=50K
11967; <=50K
11968; <=50K
11969; <=50K
11970; >50K
11971; <=50K
11972; <=50K
11973; <=50K
11974; <=50K
11975; >50K
11976; >50K
11977; >50K
11978; <=50K
11979; <=50K
11980; >50K
11981; <=50K
11982; >50K
11983; <=50K
11984; <=50K
11985; >50K
11986; >50K
11987; <=50K
11988; <=50K
11989; <=50K
11990; <=50K
11991; >50K
11992; <=50K
11993; <=50K
11994; <=50K
11995; <=50K
11996; <=50K
11997; <=50K
11998; <=50K
11999; <=50K
12000; >50K
12001; <=50K
12002; <=50K
12003; <=50K
12004; <=50K
12005; >50K
12006; >50K
12007; <=50K
12008; <=50K
12009; <=50K
12010; <=50K
12011; <=50K
12012; <=50K
12013; >50K
12014; <=50K
12015; <=50K
12016; >50K
12017; >50K
12018; <=50K
12019; >50K
12020; <=50K
12021; <=50K
12022; >50K
12023; >50K
12024; <=50K
12025; <=50K
12026; <=50K
12027; >50K
12028; <=50K
12029; <=50K
12030; <=50K
12031; >50K
12032; >50K
12033; <=50K
12034; <=50K
12035; <=50K
12036; <=50K
12037; <=50K
12038; <=50K
12039; <=50K
12040; <=50K
12041; <=50K
12042; <=50K
12043; <=50K
12044; <=50K
12045; >50K
12046; <=50K
12047; <=50K
12048; <=50K
12049; <=50K
12050; >50K
12051; <=50K
12052; <=50K
12053; <=50K
12054; <=50K
12055; <=50K
12056; <=50K
12057; <=50K
12058; <=50K
12059; >50K
12060; <=50K
12061; >50K
12062; <=50K
12063; >50K
12064; <=50K
12065; <=50K
12066; <=50K
12067; >50K
12068; <=50K
12069; <=50K
12070; <=50K
12071; <=50K
12072; <=50K
12073; <=50K
12074; <=50K
12075; <=50K
12076; <=50K
12077; <=50K
12078; <=50K
12079; <=50K
12080; <=50K
12081; <=50K
12082; <=50K
12083; <=50K
12084; >50K
12085; <=50K
12086; <=50K
12087; >50K
12088; <=50K
12089; <=50K
12090; <=50K
12091; <=50K
12092; <=50K
12093; >50K
12094; >50K
12095; <=50K
12096; <=50K
12097; <=50K
12098; <=50K
12099; <=50K
12100; >50K
12101; <=50K
12102; <=50K
12103; <=50K
12104; <=50K
12105; <=50K
12106; <=50K
12107; <=50K
12108; <=50K
12109; <=50K
12110; >50K
12111; >50K
12112; <=50K
12113; <=50K
12114; >50K
12115; >50K
12116; <=50K
12117; <=50K
12118; <=50K
12119; <=50K
12120; <=50K
12121; >50K
12122; <=50K
12123; <=50K
12124; <=50K
12125; <=50K
12126; <=50K
12127; <=50K
12128; <=50K
12129; <=50K
12130; <=50K
12131; <=50K
12132; <=50K
12133; <=50K
12134; >50K
12135; <=50K
12136; <=50K
12137; <=50K
12138; <=50K
12139; <=50K
12140; >50K
12141; <=50K
12142; >50K
12143; <=50K
12144; >50K
12145; <=50K
12146; <=50K
12147; <=50K
12148; <=50K
12149; >50K
12150; <=50K
12151; <=50K
12152; <=50K
12153; >50K
12154; <=50K
12155; <=50K
12156; <=50K
12157; <=50K
12158; >50K
12159; <=50K
12160; <=50K
12161; <=50K
12162; <=50K
12163; >50K
12164; >50K
12165; <=50K
12166; >50K
12167; <=50K
12168; <=50K
12169; <=50K
12170; <=50K
12171; <=50K
12172; <=50K
12173; <=50K
12174; >50K
12175; >50K
12176; <=50K
12177; <=50K
12178; <=50K
12179; <=50K
12180; >50K
12181; <=50K
12182; <=50K
12183; <=50K
12184; <=50K
12185; <=50K
12186; <=50K
12187; >50K
12188; <=50K
12189; >50K
12190; <=50K
12191; >50K
12192; <=50K
12193; >50K
12194; <=50K
12195; >50K
12196; <=50K
12197; <=50K
12198; <=50K
12199; <=50K
12200; <=50K
12201; <=50K
12202; >50K
12203; >50K
12204; <=50K
12205; >50K
12206; >50K
12207; <=50K
12208; >50K
12209; >50K
12210; <=50K
12211; >50K
12212; <=50K
12213; >50K
12214; <=50K
12215; <=50K
12216; >50K
12217; >50K
12218; <=50K
12219; <=50K
12220; <=50K
12221; >50K
12222; <=50K
12223; <=50K
12224; <=50K
12225; >50K
12226; <=50K
12227; <=50K
12228; <=50K
12229; <=50K
12230; <=50K
12231; <=50K
12232; >50K
12233; >50K
12234; <=50K
12235; <=50K
12236; <=50K
12237; <=50K
12238; <=50K
12239; <=50K
12240; <=50K
12241; <=50K
12242; >50K
12243; <=50K
12244; <=50K
12245; <=50K
12246; <=50K
12247; >50K
12248; <=50K
12249; >50K
12250; <=50K
12251; <=50K
12252; >50K
12253; <=50K
12254; <=50K
12255; <=50K
12256; >50K
12257; <=50K
12258; <=50K
12259; >50K
12260; <=50K
12261; <=50K
12262; >50K
12263; >50K
12264; <=50K
12265; <=50K
12266; <=50K
12267; >50K
12268; >50K
12269; <=50K
12270; <=50K
12271; <=50K
12272; <=50K
12273; <=50K
12274; <=50K
12275; <=50K
12276; <=50K
12277; <=50K
12278; <=50K
12279; <=50K
12280; >50K
12281; <=50K
12282; <=50K
12283; <=50K
12284; <=50K
12285; <=50K
12286; <=50K
12287; >50K
12288; <=50K
12289; >50K
12290; <=50K
12291; <=50K
12292; <=50K
12293; <=50K
12294; <=50K
12295; <=50K
12296; <=50K
12297; <=50K
12298; <=50K
12299; <=50K
12300; >50K
12301; >50K
12302; >50K
12303; <=50K
12304; >50K
12305; >50K
12306; <=50K
12307; <=50K
12308; <=50K
12309; <=50K
12310; <=50K
12311; <=50K
12312; >50K
12313; <=50K
12314; <=50K
12315; >50K
12316; <=50K
12317; <=50K
12318; >50K
12319; <=50K
12320; <=50K
12321; >50K
12322; <=50K
12323; >50K
12324; <=50K
12325; >50K
12326; <=50K
12327; >50K
12328; <=50K
12329; <=50K
12330; <=50K
12331; <=50K
12332; <=50K
12333; <=50K
12334; <=50K
12335; <=50K
12336; <=50K
12337; <=50K
12338; >50K
12339; >50K
12340; <=50K
12341; <=50K
12342; <=50K
12343; <=50K
12344; <=50K
12345; <=50K
12346; <=50K
12347; <=50K
12348; >50K
12349; >50K
12350; <=50K
12351; <=50K
12352; <=50K
12353; <=50K
12354; <=50K
12355; >50K
12356; >50K
12357; <=50K
12358; >50K
12359; <=50K
12360; <=50K
12361; <=50K
12362; <=50K
12363; <=50K
12364; >50K
12365; <=50K
12366; <=50K
12367; <=50K
12368; <=50K
12369; <=50K
12370; <=50K
12371; <=50K
12372; <=50K
12373; <=50K
12374; <=50K
12375; <=50K
12376; <=50K
12377; >50K
12378; <=50K
12379; >50K
12380; <=50K
12381; <=50K
12382; >50K
12383; <=50K
12384; >50K
12385; <=50K
12386; >50K
12387; <=50K
12388; <=50K
12389; <=50K
12390; <=50K
12391; <=50K
12392; <=50K
12393; <=50K
12394; <=50K
12395; >50K
12396; <=50K
12397; <=50K
12398; <=50K
12399; <=50K
12400; <=50K
12401; <=50K
12402; <=50K
12403; <=50K
12404; <=50K
12405; <=50K
12406; <=50K
12407; <=50K
12408; <=50K
12409; <=50K
12410; <=50K
12411; <=50K
12412; <=50K
12413; >50K
12414; <=50K
12415; <=50K
12416; <=50K
12417; >50K
12418; <=50K
12419; <=50K
12420; <=50K
12421; <=50K
12422; <=50K
12423; <=50K
12424; <=50K
12425; <=50K
12426; <=50K
12427; <=50K
12428; <=50K
12429; <=50K
12430; >50K
12431; <=50K
12432; <=50K
12433; <=50K
12434; >50K
12435; <=50K
12436; >50K
12437; <=50K
12438; <=50K
12439; <=50K
12440; <=50K
12441; <=50K
12442; <=50K
12443; >50K
12444; <=50K
12445; <=50K
12446; >50K
12447; >50K
12448; <=50K
12449; >50K
12450; <=50K
12451; >50K
12452; <=50K
12453; >50K
12454; <=50K
12455; <=50K
12456; <=50K
12457; <=50K
12458; <=50K
12459; <=50K
12460; <=50K
12461; >50K
12462; >50K
12463; <=50K
12464; >50K
12465; <=50K
12466; <=50K
12467; <=50K
12468; >50K
12469; >50K
12470; <=50K
12471; <=50K
12472; <=50K
12473; <=50K
12474; <=50K
12475; <=50K
12476; <=50K
12477; <=50K
12478; >50K
12479; <=50K
12480; >50K
12481; <=50K
12482; <=50K
12483; <=50K
12484; <=50K
12485; <=50K
12486; <=50K
12487; >50K
12488; <=50K
12489; >50K
12490; <=50K
12491; <=50K
12492; <=50K
12493; <=50K
12494; >50K
12495; <=50K
12496; <=50K
12497; <=50K
12498; <=50K
12499; <=50K
12500; <=50K
12501; <=50K
12502; <=50K
12503; <=50K
12504; >50K
12505; >50K
12506; <=50K
12507; >50K
12508; <=50K
12509; >50K
12510; <=50K
12511; <=50K
12512; <=50K
12513; <=50K
12514; <=50K
12515; <=50K
12516; <=50K
12517; <=50K
12518; <=50K
12519; <=50K
12520; >50K
12521; <=50K
12522; <=50K
12523; >50K
12524; <=50K
12525; <=50K
12526; >50K
12527; >50K
12528; <=50K
12529; <=50K
12530; <=50K
12531; >50K
12532; >50K
12533; <=50K
12534; >50K
12535; <=50K
12536; <=50K
12537; <=50K
12538; <=50K
12539; <=50K
12540; >50K
12541; >50K
12542; <=50K
12543; <=50K
12544; <=50K
12545; <=50K
12546; <=50K
12547; >50K
12548; >50K
12549; <=50K
12550; <=50K
12551; <=50K
12552; <=50K
12553; <=50K
12554; <=50K
12555; <=50K
12556; >50K
12557; >50K
12558; <=50K
12559; <=50K
12560; <=50K
12561; >50K
12562; <=50K
12563; <=50K
12564; <=50K
12565; >50K
12566; >50K
12567; >50K
12568; >50K
12569; >50K
12570; <=50K
12571; <=50K
12572; <=50K
12573; <=50K
12574; >50K
12575; <=50K
12576; >50K
12577; <=50K
12578; <=50K
12579; <=50K
12580; <=50K
12581; <=50K
12582; <=50K
12583; <=50K
12584; <=50K
12585; >50K
12586; <=50K
12587; <=50K
12588; <=50K
12589; <=50K
12590; <=50K
12591; <=50K
12592; >50K
12593; <=50K
12594; <=50K
12595; <=50K
12596; >50K
12597; <=50K
12598; >50K
12599; <=50K
12600; >50K
12601; >50K
12602; <=50K
12603; >50K
12604; <=50K
12605; >50K
12606; >50K
12607; >50K
12608; <=50K
12609; <=50K
12610; <=50K
12611; <=50K
12612; <=50K
12613; <=50K
12614; <=50K
12615; <=50K
12616; <=50K
12617; <=50K
12618; <=50K
12619; <=50K
12620; <=50K
12621; >50K
12622; <=50K
12623; >50K
12624; <=50K
12625; >50K
12626; <=50K
12627; <=50K
12628; <=50K
12629; <=50K
12630; <=50K
12631; <=50K
12632; <=50K
12633; <=50K
12634; <=50K
12635; <=50K
12636; <=50K
12637; <=50K
12638; <=50K
12639; <=50K
12640; <=50K
12641; <=50K
12642; <=50K
12643; <=50K
12644; <=50K
12645; <=50K
12646; <=50K
12647; <=50K
12648; <=50K
12649; <=50K
12650; <=50K
12651; >50K
12652; <=50K
12653; <=50K
12654; <=50K
12655; <=50K
12656; >50K
12657; <=50K
12658; <=50K
12659; <=50K
12660; >50K
12661; <=50K
12662; <=50K
12663; <=50K
12664; <=50K
12665; <=50K
12666; >50K
12667; <=50K
12668; <=50K
12669; >50K
12670; <=50K
12671; <=50K
12672; <=50K
12673; <=50K
12674; <=50K
12675; <=50K
12676; <=50K
12677; <=50K
12678; >50K
12679; <=50K
12680; >50K
12681; >50K
12682; <=50K
12683; <=50K
12684; <=50K
12685; <=50K
12686; >50K
12687; <=50K
12688; <=50K
12689; >50K
12690; >50K
12691; <=50K
12692; <=50K
12693; <=50K
12694; >50K
12695; <=50K
12696; <=50K
12697; <=50K
12698; <=50K
12699; <=50K
12700; <=50K
12701; <=50K
12702; <=50K
12703; <=50K
12704; <=50K
12705; >50K
12706; <=50K
12707; <=50K
12708; <=50K
12709; <=50K
12710; >50K
12711; <=50K
12712; >50K
12713; >50K
12714; <=50K
12715; >50K
12716; >50K
12717; <=50K
12718; <=50K
12719; <=50K
12720; <=50K
12721; <=50K
12722; >50K
12723; <=50K
12724; >50K
12725; <=50K
12726; >50K
12727; <=50K
12728; <=50K
12729; <=50K
12730; <=50K
12731; >50K
12732; <=50K
12733; >50K
12734; <=50K
12735; <=50K
12736; <=50K
12737; <=50K
12738; >50K
12739; <=50K
12740; >50K
12741; <=50K
12742; >50K
12743; <=50K
12744; <=50K
12745; <=50K
12746; >50K
12747; >50K
12748; <=50K
12749; <=50K
12750; <=50K
12751; <=50K
12752; >50K
12753; <=50K
12754; <=50K
12755; <=50K
12756; <=50K
12757; >50K
12758; <=50K
12759; >50K
12760; <=50K
12761; <=50K
12762; <=50K
12763; >50K
12764; <=50K
12765; <=50K
12766; <=50K
12767; <=50K
12768; <=50K
12769; <=50K
12770; <=50K
12771; >50K
12772; <=50K
12773; <=50K
12774; <=50K
12775; <=50K
12776; <=50K
12777; <=50K
12778; <=50K
12779; <=50K
12780; >50K
12781; <=50K
12782; <=50K
12783; <=50K
12784; <=50K
12785; <=50K
12786; <=50K
12787; <=50K
12788; <=50K
12789; <=50K
12790; <=50K
12791; >50K
12792; <=50K
12793; <=50K
12794; >50K
12795; <=50K
12796; <=50K
12797; <=50K
12798; <=50K
12799; <=50K
12800; <=50K
12801; >50K
12802; <=50K
12803; <=50K
12804; <=50K
12805; >50K
12806; <=50K
12807; <=50K
12808; <=50K
12809; <=50K
12810; >50K
12811; <=50K
12812; <=50K
12813; <=50K
12814; <=50K
12815; >50K
12816; <=50K
12817; <=50K
12818; >50K
12819; >50K
12820; >50K
12821; <=50K
12822; <=50K
12823; <=50K
12824; <=50K
12825; <=50K
12826; <=50K
12827; <=50K
12828; >50K
12829; <=50K
12830; <=50K
12831; <=50K
12832; >50K
12833; >50K
12834; <=50K
12835; <=50K
12836; <=50K
12837; <=50K
12838; >50K
12839; <=50K
12840; >50K
12841; <=50K
12842; <=50K
12843; <=50K
12844; <=50K
12845; <=50K
12846; <=50K
12847; <=50K
12848; >50K
12849; <=50K
12850; <=50K
12851; <=50K
12852; <=50K
12853; <=50K
12854; <=50K
12855; <=50K
12856; <=50K
12857; <=50K
12858; <=50K
12859; <=50K
12860; <=50K
12861; <=50K
12862; <=50K
12863; <=50K
12864; <=50K
12865; <=50K
12866; <=50K
12867; <=50K
12868; >50K
12869; <=50K
12870; <=50K
12871; <=50K
12872; <=50K
12873; >50K
12874; <=50K
12875; >50K
12876; >50K
12877; >50K
12878; <=50K
12879; >50K
12880; >50K
12881; <=50K
12882; <=50K
12883; >50K
12884; <=50K
12885; <=50K
12886; <=50K
12887; <=50K
12888; <=50K
12889; <=50K
12890; >50K
12891; <=50K
12892; <=50K
12893; <=50K
12894; <=50K
12895; <=50K
12896; >50K
12897; <=50K
12898; <=50K
12899; >50K
12900; >50K
12901; <=50K
12902; <=50K
12903; <=50K
12904; >50K
12905; >50K
12906; <=50K
12907; >50K
12908; <=50K
12909; <=50K
12910; >50K
12911; <=50K
12912; <=50K
12913; <=50K
12914; <=50K
12915; <=50K
12916; <=50K
12917; <=50K
12918; <=50K
12919; >50K
12920; <=50K
12921; >50K
12922; <=50K
12923; <=50K
12924; <=50K
12925; >50K
12926; <=50K
12927; <=50K
12928; <=50K
12929; <=50K
12930; <=50K
12931; <=50K
12932; >50K
12933; <=50K
12934; >50K
12935; <=50K
12936; <=50K
12937; <=50K
12938; >50K
12939; <=50K
12940; >50K
12941; <=50K
12942; <=50K
12943; <=50K
12944; <=50K
12945; <=50K
12946; >50K
12947; <=50K
12948; <=50K
12949; >50K
12950; <=50K
12951; <=50K
12952; <=50K
12953; >50K
12954; <=50K
12955; <=50K
12956; <=50K
12957; <=50K
12958; <=50K
12959; <=50K
12960; <=50K
12961; <=50K
12962; >50K
12963; >50K
12964; <=50K
12965; >50K
12966; <=50K
12967; <=50K
12968; <=50K
12969; <=50K
12970; <=50K
12971; >50K
12972; <=50K
12973; <=50K
12974; >50K
12975; <=50K
12976; <=50K
12977; <=50K
12978; <=50K
12979; >50K
12980; >50K
12981; >50K
12982; <=50K
12983; >50K
12984; <=50K
12985; <=50K
12986; <=50K
12987; >50K
12988; <=50K
12989; <=50K
12990; <=50K
12991; <=50K
12992; <=50K
12993; <=50K
12994; <=50K
12995; <=50K
12996; <=50K
12997; <=50K
12998; <=50K
12999; >50K
13000; <=50K
13001; <=50K
13002; <=50K
13003; <=50K
13004; <=50K
13005; <=50K
13006; >50K
13007; <=50K
13008; <=50K
13009; <=50K
13010; >50K
13011; >50K
13012; <=50K
13013; <=50K
13014; <=50K
13015; <=50K
13016; >50K
13017; <=50K
13018; <=50K
13019; <=50K
13020; <=50K
13021; <=50K
13022; <=50K
13023; <=50K
13024; <=50K
13025; <=50K
13026; <=50K
13027; >50K
13028; <=50K
13029; <=50K
13030; <=50K
13031; <=50K
13032; <=50K
13033; <=50K
13034; >50K
13035; <=50K
13036; <=50K
13037; <=50K
13038; <=50K
13039; >50K
13040; >50K
13041; >50K
13042; <=50K
13043; >50K
13044; <=50K
13045; <=50K
13046; <=50K
13047; <=50K
13048; >50K
13049; <=50K
13050; <=50K
13051; <=50K
13052; <=50K
13053; <=50K
13054; <=50K
13055; <=50K
13056; <=50K
13057; >50K
13058; <=50K
13059; <=50K
13060; <=50K
13061; <=50K
13062; <=50K
13063; <=50K
13064; <=50K
13065; >50K
13066; >50K
13067; <=50K
13068; <=50K
13069; <=50K
13070; <=50K
13071; >50K
13072; <=50K
13073; <=50K
13074; >50K
13075; <=50K
13076; <=50K
13077; <=50K
13078; <=50K
13079; <=50K
13080; <=50K
13081; <=50K
13082; <=50K
13083; <=50K
13084; <=50K
13085; <=50K
13086; <=50K
13087; <=50K
13088; <=50K
13089; <=50K
13090; <=50K
13091; <=50K
13092; <=50K
13093; >50K
13094; >50K
13095; <=50K
13096; <=50K
13097; <=50K
13098; <=50K
13099; <=50K
13100; <=50K
13101; <=50K
13102; <=50K
13103; <=50K
13104; <=50K
13105; <=50K
13106; <=50K
13107; <=50K
13108; >50K
13109; <=50K
13110; >50K
13111; <=50K
13112; <=50K
13113; >50K
13114; <=50K
13115; >50K
13116; <=50K
13117; >50K
13118; <=50K
13119; <=50K
13120; <=50K
13121; >50K
13122; >50K
13123; <=50K
13124; >50K
13125; <=50K
13126; >50K
13127; <=50K
13128; <=50K
13129; >50K
13130; <=50K
13131; >50K
13132; <=50K
13133; >50K
13134; <=50K
13135; <=50K
13136; <=50K
13137; <=50K
13138; <=50K
13139; <=50K
13140; <=50K
13141; <=50K
13142; <=50K
13143; <=50K
13144; <=50K
13145; <=50K
13146; <=50K
13147; <=50K
13148; <=50K
13149; <=50K
13150; <=50K
13151; <=50K
13152; <=50K
13153; <=50K
13154; <=50K
13155; <=50K
13156; <=50K
13157; <=50K
13158; <=50K
13159; <=50K
13160; <=50K
13161; <=50K
13162; <=50K
13163; <=50K
13164; >50K
13165; <=50K
13166; <=50K
13167; >50K
13168; <=50K
13169; <=50K
13170; <=50K
13171; >50K
13172; <=50K
13173; <=50K
13174; <=50K
13175; <=50K
13176; <=50K
13177; >50K
13178; <=50K
13179; <=50K
13180; <=50K
13181; <=50K
13182; <=50K
13183; <=50K
13184; <=50K
13185; <=50K
13186; >50K
13187; >50K
13188; >50K
13189; <=50K
13190; >50K
13191; <=50K
13192; <=50K
13193; <=50K
13194; <=50K
13195; >50K
13196; <=50K
13197; <=50K
13198; >50K
13199; <=50K
13200; >50K
13201; >50K
13202; >50K
13203; >50K
13204; <=50K
13205; >50K
13206; <=50K
13207; >50K
13208; >50K
13209; >50K
13210; >50K
13211; >50K
13212; <=50K
13213; >50K
13214; <=50K
13215; >50K
13216; <=50K
13217; <=50K
13218; <=50K
13219; <=50K
13220; <=50K
13221; >50K
13222; <=50K
13223; >50K
13224; <=50K
13225; <=50K
13226; <=50K
13227; <=50K
13228; <=50K
13229; >50K
13230; >50K
13231; <=50K
13232; <=50K
13233; <=50K
13234; >50K
13235; <=50K
13236; <=50K
13237; >50K
13238; <=50K
13239; >50K
13240; <=50K
13241; <=50K
13242; >50K
13243; <=50K
13244; <=50K
13245; <=50K
13246; <=50K
13247; <=50K
13248; <=50K
13249; <=50K
13250; >50K
13251; <=50K
13252; <=50K
13253; >50K
13254; <=50K
13255; <=50K
13256; <=50K
13257; <=50K
13258; <=50K
13259; <=50K
13260; <=50K
13261; >50K
13262; <=50K
13263; >50K
13264; <=50K
13265; <=50K
13266; >50K
13267; <=50K
13268; >50K
13269; <=50K
13270; <=50K
13271; >50K
